Date,BranchID,BranchName,ProductCategory,ProductName,Quantity,Price,TotalSales,Salesperson
2025-12-12,BR_04,Bandung Main,Fashion,Tas Ransel,5,550000,2750000,Gita
2025-12-12,BR_01,Jakarta Central,Home & Living,Lampu LED Smart,3,250000,750000,Dewi
2025-12-12,BR_01,Jakarta Central,Fashion,Kemeja Formal Pria,1,350000,350000,Andi
2025-12-12,BR_07,Semarang,Home & Living,Lampu LED Smart,2,250000,500000,Indah
2025-12-12,BR_01,Jakarta Central,Fashion,Jaket Denim,1,650000,650000,Andi
2025-12-12,BR_05,Surabaya Central,Home & Living,Rice Cooker Miyako,1,450000,450000,Eko
2025-12-12,BR_07,Semarang,Electronics,Tablet iPad Air,5,9500000,47500000,Indah
2025-12-13,BR_09,Medan,Home & Living,Lampu LED Smart,1,250000,250000,Hendra
2025-12-13,BR_06,Surabaya East,Fashion,Jaket Denim,3,650000,1950000,Eko
2025-12-13,BR_04,Bandung Main,Home & Living,Lampu LED Smart,3,250000,750000,Indah
2025-12-13,BR_01,Jakarta Central,Home & Living,Kipas Angin Standing,1,350000,350000,Andi
2025-12-13,BR_01,Jakarta Central,Beauty,Parfum EDT 100ml,5,450000,2250000,Dewi
2025-12-13,BR_01,Jakarta Central,Electronics,Smartwatch Xiaomi,5,1200000,6000000,Eko
2025-12-13,BR_09,Medan,Electronics,Smartphone Samsung A54,5,4500000,22500000,Indah
2025-12-13,BR_08,Yogyakarta,Beauty,Foundation Maybelline,1,180000,180000,Eko
2025-12-13,BR_04,Bandung Main,Beauty,Hair Dryer Panasonic,3,350000,1050000,Gita
2025-12-13,BR_03,Jakarta West,Fashion,Dress Casual Wanita,5,450000,2250000,Budi
2025-12-13,BR_05,Surabaya Central,Home & Living,Rice Cooker Miyako,1,450000,450000,Hendra
2025-12-14,BR_08,Yogyakarta,Beauty,Lipstik Matte,3,150000,450000,Joko
2025-12-14,BR_01,Jakarta Central,Fashion,Dress Casual Wanita,3,450000,1350000,Andi
2025-12-14,BR_02,Jakarta South,Beauty,Lipstik Matte,4,150000,600000,Indah
2025-12-14,BR_05,Surabaya Central,Fashion,Tas Ransel,2,550000,1100000,Andi
2025-12-14,BR_02,Jakarta South,Beauty,Hair Dryer Panasonic,3,350000,1050000,Budi
2025-12-14,BR_10,Makassar,Electronics,Laptop ASUS Vivobook,5,8500000,42500000,Hendra
2025-12-14,BR_03,Jakarta West,Fashion,Dress Casual Wanita,3,450000,1350000,Budi
2025-12-14,BR_02,Jakarta South,Electronics,Smartphone Samsung A54,1,4500000,4500000,Citra
2025-12-14,BR_07,Semarang,Electronics,Headphone Sony WH-1000,2,3200000,6400000,Fitri
2025-12-14,BR_09,Medan,Beauty,Hair Dryer Panasonic,3,350000,1050000,Hendra
2025-12-14,BR_01,Jakarta Central,Fashion,Kemeja Formal Pria,1,350000,350000,Eko
2025-12-14,BR_07,Semarang,Beauty,Lipstik Matte,2,150000,300000,Fitri
2025-12-14,BR_05,Surabaya Central,Home & Living,Kipas Angin Standing,3,350000,1050000,Gita
2025-12-14,BR_06,Surabaya East,Fashion,Kemeja Formal Pria,2,350000,700000,Budi
2025-12-14,BR_05,Surabaya Central,Fashion,Tas Ransel,1,550000,550000,Eko
2025-12-15,BR_07,Semarang,Fashion,Kemeja Formal Pria,2,350000,700000,Dewi
2025-12-15,BR_06,Surabaya East,Home & Living,Lampu LED Smart,2,250000,500000,Gita
2025-12-15,BR_05,Surabaya Central,Beauty,Parfum EDT 100ml,1,450000,450000,Eko
2025-12-15,BR_01,Jakarta Central,Beauty,Skincare Set Korea,1,550000,550000,Eko
2025-12-15,BR_03,Jakarta West,Fashion,Jaket Denim,1,650000,650000,Joko
2025-12-15,BR_04,Bandung Main,Beauty,Lipstik Matte,1,150000,150000,Gita
2025-12-15,BR_10,Makassar,Fashion,Kemeja Formal Pria,3,350000,1050000,Fitri
2025-12-15,BR_02,Jakarta South,Beauty,Skincare Set Korea,3,550000,1650000,Citra
2025-12-15,BR_07,Semarang,Electronics,Smartphone Samsung A54,5,4500000,22500000,Dewi
2025-12-16,BR_09,Medan,Home & Living,Vacuum Cleaner,5,1200000,6000000,Budi
2025-12-16,BR_02,Jakarta South,Home & Living,Lampu LED Smart,4,250000,1000000,Eko
2025-12-16,BR_03,Jakarta West,Electronics,Smartwatch Xiaomi,5,1200000,6000000,Gita
2025-12-16,BR_01,Jakarta Central,Electronics,Headphone Sony WH-1000,2,3200000,6400000,Eko
2025-12-16,BR_09,Medan,Fashion,Kemeja Formal Pria,5,350000,1750000,Indah
2025-12-16,BR_10,Makassar,Fashion,Jaket Denim,5,650000,3250000,Gita
2025-12-16,BR_03,Jakarta West,Home & Living,Vacuum Cleaner,3,1200000,3600000,Andi
2025-12-16,BR_02,Jakarta South,Fashion,Dress Casual Wanita,4,450000,1800000,Budi
2025-12-16,BR_01,Jakarta Central,Electronics,Laptop ASUS Vivobook,5,8500000,42500000,Andi
2025-12-17,BR_09,Medan,Fashion,Dress Casual Wanita,2,450000,900000,Budi
2025-12-17,BR_03,Jakarta West,Electronics,Headphone Sony WH-1000,1,3200000,3200000,Budi
2025-12-17,BR_05,Surabaya Central,Beauty,Foundation Maybelline,2,180000,360000,Eko
2025-12-17,BR_09,Medan,Electronics,Smartphone Samsung A54,4,4500000,18000000,Indah
2025-12-17,BR_10,Makassar,Fashion,Kemeja Formal Pria,2,350000,700000,Hendra
2025-12-17,BR_01,Jakarta Central,Fashion,Kemeja Formal Pria,2,350000,700000,Andi
2025-12-17,BR_05,Surabaya Central,Fashion,Dress Casual Wanita,2,450000,900000,Eko
2025-12-17,BR_08,Yogyakarta,Beauty,Foundation Maybelline,2,180000,360000,Eko
2025-12-17,BR_02,Jakarta South,Fashion,Sepatu Sneakers,2,850000,1700000,Citra
2025-12-17,BR_03,Jakarta West,Electronics,Smartwatch Xiaomi,3,1200000,3600000,Andi
2025-12-18,BR_05,Surabaya Central,Beauty,Lipstik Matte,1,150000,150000,Hendra
2025-12-18,BR_06,Surabaya East,Fashion,Tas Ransel,4,550000,2200000,Budi
2025-12-18,BR_06,Surabaya East,Beauty,Hair Dryer Panasonic,1,350000,350000,Fitri
2025-12-18,BR_03,Jakarta West,Electronics,Smartphone Samsung A54,2,4500000,9000000,Gita
2025-12-18,BR_02,Jakarta South,Beauty,Skincare Set Korea,4,550000,2200000,Indah
2025-12-18,BR_07,Semarang,Electronics,Laptop ASUS Vivobook,5,8500000,42500000,Budi
2025-12-18,BR_02,Jakarta South,Electronics,Headphone Sony WH-1000,2,-3200000,6400000,Indah
2025-12-18,BR_02,Jakarta South,Beauty,Parfum EDT 100ml,2,450000,900000,Budi
2025-12-18,BR_10,Makassar,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Gita
2025-12-18,BR_08,Yogyakarta,Electronics,Tablet iPad Air,1,9500000,9500000,Joko
2025-12-18,BR_07,Semarang,Home & Living,Kipas Angin Standing,4,350000,1400000,Dewi
2025-12-19,BR_07,Semarang,Fashion,Tas Ransel,2,550000,1100000,Fitri
2025-12-19,BR_10,Makassar,Beauty,Foundation Maybelline,3,180000,540000,Budi
2025-12-19,BR_05,Surabaya Central,Home & Living,Vacuum Cleaner,3,1200000,3600000,Hendra
2025-12-19,BR_08,Yogyakarta,Beauty,Parfum EDT 100ml,2,450000,900000,Eko
2025-12-19,BR_05,Surabaya Central,Fashion,Dress Casual Wanita,5,450000,2250000,Gita
2025-12-19,BR_06,Surabaya East,Electronics,Headphone Sony WH-1000,5,3200000,16000000,Budi
2025-12-19,BR_03,Jakarta West,Beauty,Lipstik Matte,2,150000,300000,Joko
2025-12-19,BR_07,Semarang,Fashion,Tas Ransel,1,550000,550000,Fitri
2025-12-20,BR_05,Surabaya Central,Fashion,Tas Ransel,2,550000,1100000,Andi
2025-12-20,BR_09,Medan,Home & Living,Vacuum Cleaner,2,1200000,2400000,Hendra
2025-12-20,BR_09,Medan,Electronics,Tablet iPad Air,4,9500000,38000000,Budi
2025-12-20,BR_10,Makassar,Electronics,Tablet iPad Air,4,9500000,38000000,Indah
2025-12-20,BR_04,Bandung Main,Home & Living,Blender Philips,5,750000,3750000,Gita
2025-12-20,BR_07,Semarang,Home & Living,Rice Cooker Miyako,2,450000,900000,Indah
2025-12-20,BR_04,Bandung Main,Fashion,Sepatu Sneakers,4,850000,3400000,Indah
2025-12-20,BR_06,Surabaya East,Electronics,Headphone Sony WH-1000,5,3200000,16000000,Fitri
2025-12-20,BR_04,Bandung Main,Fashion,Sepatu Sneakers,2,850000,1700000,Indah
2025-12-20,BR_04,Bandung Main,Electronics,Smartphone Samsung A54,3,4500000,13500000,Gita
2025-12-20,BR_09,Medan,Beauty,Parfum EDT 100ml,1,450000,450000,Indah
2025-12-20,BR_05,Surabaya Central,Home & Living,Kipas Angin Standing,4,350000,1400000,Andi
2025-12-20,BR_08,Yogyakarta,Home & Living,Kipas Angin Standing,4,350000,1400000,Eko
2025-12-21,BR_06,Surabaya East,Fashion,Sepatu Sneakers,2,850000,1700000,Budi
2025-12-21,BR_06,Surabaya East,Beauty,Foundation Maybelline,4,180000,720000,Budi
2025-12-21,BR_10,Makassar,Beauty,Skincare Set Korea,4,550000,2200000,Indah
2025-12-21,BR_05,Surabaya Central,Fashion,Kemeja Formal Pria,2,350000,700000,Andi
2025-12-21,BR_05,Surabaya Central,Home & Living,Blender Philips,5,750000,3750000,Hendra
2025-12-21,BR_10,Makassar,Home & Living,Lampu LED Smart,3,250000,750000,Fitri
2025-12-21,BR_02,Jakarta South,Home & Living,Rice Cooker Miyako,4,450000,1800000,Budi
2025-12-21,BR_06,Surabaya East,Home & Living,Lampu LED Smart,4,250000,1000000,Budi
2025-12-21,BR_05,Surabaya Central,Beauty,Lipstik Matte,1,150000,150000,Eko
2025-12-21,BR_01,Jakarta Central,Beauty,Foundation Maybelline,2,180000,360000,Andi
2025-12-21,BR_06,Surabaya East,Electronics,Headphone Sony WH-1000,2,3200000,6400000,Budi
2025-12-21,BR_02,Jakarta South,Home & Living,Blender Philips,3,750000,2250000,Budi
2025-12-21,BR_04,Bandung Main,Fashion,Tas Ransel,1,550000,550000,Dewi
2025-12-21,BR_06,Surabaya East,Home & Living,Rice Cooker Miyako,1,450000,450000,Budi
2025-12-21,BR_10,Makassar,Beauty,Lipstik Matte,4,150000,600000,Indah
2025-12-22,BR_01,Jakarta Central,Electronics,Tablet iPad Air,1,9500000,9500000,Eko
2025-12-22,BR_09,Medan,Home & Living,Rice Cooker Miyako,2,450000,900000,Hendra
2025-12-22,BR_02,Jakarta South,Home & Living,Lampu LED Smart,4,250000,1000000,Citra
2025-12-22,BR_09,Medan,Home & Living,Vacuum Cleaner,2,1200000,2400000,Hendra
2025-12-22,BR_06,Surabaya East,Home & Living,Rice Cooker Miyako,4,450000,1800000,Budi
2025-12-22,BR_05,Surabaya Central,Home & Living,Kipas Angin Standing,1,350000,350000,Hendra
2025-12-22,BR_08,Yogyakarta,Fashion,Dress Casual Wanita,1,450000,450000,Eko
2025-12-22,BR_09,Medan,Beauty,Foundation Maybelline,2,180000,360000,Hendra
2025-12-23,BR_08,Yogyakarta,Beauty,Lipstik Matte,5,150000,750000,Joko
2025-12-23,BR_07,Semarang,Home & Living,Kipas Angin Standing,2,350000,700000,Budi
2025-12-23,BR_08,Yogyakarta,Electronics,Smartphone Samsung A54,3,4500000,13500000,Fitri
2025-12-23,BR_01,Jakarta Central,Home & Living,Rice Cooker Miyako,4,450000,1800000,Dewi
2025-12-23,BR_02,Jakarta South,Electronics,Headphone Sony WH-1000,3,3200000,9600000,Citra
2025-12-23,BR_01,Jakarta Central,Electronics,Laptop ASUS Vivobook,4,8500000,34000000,Dewi
2025-12-23,BR_03,Jakarta West,Fashion,Kemeja Formal Pria,3,350000,1050000,Joko
2025-12-23,BR_06,Surabaya East,Beauty,Lipstik Matte,1,150000,150000,Budi
2025-12-23,BR_01,Jakarta Central,Home & Living,Rice Cooker Miyako,5,450000,2250000,Dewi
2025-12-23,BR_02,Jakarta South,Fashion,Tas Ransel,5,550000,2750000,Citra
2025-12-23,BR_08,Yogyakarta,Fashion,Kemeja Formal Pria,2,350000,700000,Fitri
2025-12-24,BR_07,Semarang,Home & Living,Vacuum Cleaner,2,1200000,2400000,Dewi
2025-12-24,BR_03,Jakarta West,Electronics,Tablet iPad Air,2,9500000,19000000,Gita
2025-12-24,BR_08,Yogyakarta,Fashion,Sepatu Sneakers,2,850000,1700000,Eko
2025-12-24,BR_06,Surabaya East,Home & Living,Rice Cooker Miyako,2,450000,900000,Fitri
2025-12-24,BR_03,Jakarta West,Fashion,Tas Ransel,2,550000,1100000,Eko
2025-12-24,BR_10,Makassar,Fashion,Jaket Denim,5,650000,3250000,Fitri
2025-12-24,BR_03,Jakarta West,Electronics,Headphone Sony WH-1000,3,3200000,9600000,Hendra
2025-12-24,BR_04,Bandung Main,Home & Living,Rice Cooker Miyako,2,450000,900000,Indah
2025-12-24,BR_07,Semarang,Beauty,Skincare Set Korea,5,550000,2750000,Indah
2025-12-25,BR_08,Yogyakarta,Beauty,Skincare Set Korea,1,550000,550000,Eko
2025-12-25,BR_08,Yogyakarta,Electronics,Tablet iPad Air,2,9500000,19000000,Joko
2025-12-25,BR_10,Makassar,Beauty,Skincare Set Korea,5,550000,2750000,Indah
2025-12-25,BR_04,Bandung Main,Beauty,Skincare Set Korea,1,550000,550000,Indah
2025-12-25,BR_08,Yogyakarta,Electronics,Laptop ASUS Vivobook,4,8500000,34000000,Fitri
2025-12-25,BR_06,Surabaya East,Fashion,Jaket Denim,5,650000,3250000,Fitri
2025-12-25,BR_02,Jakarta South,Beauty,Parfum EDT 100ml,3,450000,1350000,Indah
2025-12-25,BR_07,Semarang,Beauty,Lipstik Matte,3,150000,450000,Dewi
2025-12-26,BR_03,Jakarta West,Fashion,Dress Casual Wanita,2,450000,900000,Eko
2025-12-26,BR_03,Jakarta West,Fashion,Dress Casual Wanita,5,450000,2250000,Andi
2025-12-26,BR_02,Jakarta South,Home & Living,Vacuum Cleaner,2,1200000,2400000,Indah
2025-12-26,BR_09,Medan,Fashion,Dress Casual Wanita,2,450000,900000,Budi
2025-12-26,BR_06,Surabaya East,Beauty,Skincare Set Korea,4,550000,2200000,Fitri
2025-12-26,BR_10,Makassar,Home & Living,Rice Cooker Miyako,3,450000,1350000,Hendra
2025-12-26,BR_01,Jakarta Central,Beauty,Lipstik Matte,4,150000,600000,Andi
2025-12-26,BR_02,Jakarta South,Electronics,Tablet iPad Air,1,9500000,9500000,Indah
2025-12-26,BR_07,Semarang,Beauty,Foundation Maybelline,1,180000,180000,Budi
2025-12-26,BR_01,Jakarta Central,Beauty,Foundation Maybelline,2,180000,360000,Dewi
2025-12-27,BR_09,Medan,Home & Living,Rice Cooker Miyako,1,450000,450000,Budi
2025-12-27,BR_02,Jakarta South,Fashion,Tas Ransel,2,550000,1100000,Eko
2025-12-27,BR_01,Jakarta Central,Home & Living,Kipas Angin Standing,2,350000,700000,Dewi
2025-12-27,BR_08,Yogyakarta,Home & Living,Kipas Angin Standing,1,350000,350000,Joko
2025-12-27,BR_05,Surabaya Central,Beauty,Skincare Set Korea,3,550000,1650000,Andi
2025-12-27,BR_05,Surabaya Central,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Andi
2025-12-27,BR_02,Jakarta South,Beauty,Foundation Maybelline,1,180000,180000,Citra
2025-12-27,BR_10,Makassar,Home & Living,Vacuum Cleaner,4,1200000,4800000,Eko
2025-12-27,BR_01,Jakarta Central,Electronics,Tablet iPad Air,4,9500000,38000000,Dewi
2025-12-27,BR_04,Bandung Main,Home & Living,Kipas Angin Standing,5,350000,1750000,Dewi
2025-12-27,BR_06,Surabaya East,Fashion,Kemeja Formal Pria,4,350000,1400000,Gita
2025-12-27,BR_03,Jakarta West,Electronics,Headphone Sony WH-1000,2,3200000,6400000,Hendra
2025-12-27,BR_03,Jakarta West,Electronics,Smartphone Samsung A54,5,4500000,22500000,Eko
2025-12-28,BR_03,Jakarta West,Electronics,Laptop ASUS Vivobook,3,8500000,25500000,Andi
2025-12-28,BR_04,Bandung Main,Fashion,Tas Ransel,5,550000,2750000,Dewi
2025-12-28,BR_08,Yogyakarta,Beauty,Parfum EDT 100ml,1,450000,450000,Eko
2025-12-28,BR_09,Medan,Beauty,Lipstik Matte,1,150000,150000,Hendra
2025-12-28,BR_07,Semarang,Beauty,Parfum EDT 100ml,2,450000,900000,Fitri
2025-12-28,BR_10,Makassar,Fashion,Dress Casual Wanita,4,450000,1800000,Hendra
2025-12-28,BR_07,Semarang,Electronics,Smartwatch Xiaomi,3,1200000,3600000,Dewi
2025-12-28,BR_09,Medan,Beauty,Foundation Maybelline,2,180000,360000,Budi
2025-12-28,BR_04,Bandung Main,Home & Living,Rice Cooker Miyako,1,450000,450000,Gita
2025-12-28,BR_02,Jakarta South,Beauty,Foundation Maybelline,3,180000,540000,Budi
2025-12-28,BR_01,Jakarta Central,Home & Living,Rice Cooker Miyako,2,450000,900000,Andi
2025-12-28,BR_03,Jakarta West,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Gita
2025-12-28,BR_02,Jakarta South,Home & Living,Blender Philips,3,750000,2250000,Eko
2025-12-28,BR_07,Semarang,Home & Living,Vacuum Cleaner,5,1200000,6000000,Dewi
2025-12-29,BR_08,Yogyakarta,Electronics,Smartphone Samsung A54,1,4500000,4500000,Fitri
2025-12-29,BR_07,Semarang,Beauty,Parfum EDT 100ml,3,450000,1350000,Indah
2025-12-29,BR_09,Medan,Beauty,Parfum EDT 100ml,4,450000,1800000,Indah
2025-12-29,BR_10,Makassar,Beauty,Hair Dryer Panasonic,4,350000,1400000,Eko
2025-12-29,BR_02,Jakarta South,Beauty,Lipstik Matte,4,150000,600000,Indah
2025-12-29,BR_07,Semarang,Electronics,Headphone Sony WH-1000,3,3200000,9600000,Fitri
2025-12-29,BR_01,Jakarta Central,Beauty,Lipstik Matte,3,150000,450000,Eko
2025-12-29,BR_04,Bandung Main,Beauty,Lipstik Matte,1,150000,150000,Gita
2025-12-29,BR_07,Semarang,Home & Living,Lampu LED Smart,4,250000,1000000,Budi
2025-12-29,BR_08,Yogyakarta,Beauty,Skincare Set Korea,1,550000,550000,Eko
2025-12-30,BR_03,Jakarta West,Beauty,Lipstik Matte,3,150000,450000,Joko
2025-12-30,BR_01,Jakarta Central,Home & Living,Lampu LED Smart,4,250000,1000000,Dewi
2025-12-30,BR_01,Jakarta Central,Fashion,Sepatu Sneakers,3,850000,2550000,Andi
2025-12-30,BR_03,Jakarta West,Fashion,Tas Ransel,4,550000,2200000,Eko
2025-12-30,BR_04,Bandung Main,Beauty,Foundation Maybelline,2,180000,360000,Indah
2025-12-30,BR_06,Surabaya East,Home & Living,Lampu LED Smart,5,250000,1250000,Eko
2025-12-30,BR_10,Makassar,Beauty,Foundation Maybelline,3,180000,540000,Gita
2025-12-30,BR_07,Semarang,Fashion,Sepatu Sneakers,3,850000,2550000,Indah
2025-12-30,BR_05,Surabaya Central,Fashion,Sepatu Sneakers,3,850000,2550000,Hendra
2025-12-30,BR_05,Surabaya Central,Electronics,Smartwatch Xiaomi,5,1200000,6000000,Eko
2025-12-31,BR_05,Surabaya Central,Home & Living,Lampu LED Smart,4,250000,1000000,Andi
2025-12-31,BR_04,Bandung Main,Home & Living,Kipas Angin Standing,3,350000,1050000,Indah
2025-12-31,BR_09,Medan,Fashion,Dress Casual Wanita,2,450000,900000,Hendra
2025-12-31,BR_10,Makassar,Home & Living,Lampu LED Smart,4,250000,1000000,Indah
2025-12-31,BR_10,Makassar,Beauty,Lipstik Matte,5,150000,750000,Hendra
2025-12-31,BR_09,Medan,Home & Living,Blender Philips,2,750000,1500000,Hendra
2025-12-31,BR_02,Jakarta South,Electronics,Tablet iPad Air,4,9500000,38000000,Budi
2025-12-31,BR_01,Jakarta Central,Fashion,Kemeja Formal Pria,4,350000,1400000,Andi
2025-12-31,BR_08,Yogyakarta,Home & Living,Vacuum Cleaner,5,1200000,6000000,Joko
2026-01-01,BR_07,Semarang,Home & Living,Vacuum Cleaner,4,1200000,4800000,Budi
2026-01-01,BR_03,Jakarta West,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Andi
2026-01-01,BR_05,Surabaya Central,Home & Living,Lampu LED Smart,4,250000,1000000,Andi
2026-01-01,BR_07,Semarang,Electronics,Laptop ASUS Vivobook,5,8500000,42500000,Budi
2026-01-01,BR_10,Makassar,Electronics,Smartphone Samsung A54,2,4500000,9000000,Hendra
2026-01-01,BR_06,Surabaya East,Electronics,Laptop ASUS Vivobook,1,8500000,8500000,Fitri
2026-01-01,BR_08,Yogyakarta,Home & Living,Kipas Angin Standing,3,350000,1050000,Eko
2026-01-01,BR_10,Makassar,Beauty,Lipstik Matte,3,150000,450000,Fitri
2026-01-01,BR_06,Surabaya East,Beauty,Skincare Set Korea,5,550000,2750000,Budi
2026-01-01,BR_02,Jakarta South,Fashion,Kemeja Formal Pria,3,350000,1050000,Indah
2026-01-01,BR_09,Medan,Home & Living,Rice Cooker Miyako,3,450000,1350000,Budi
2026-01-01,BR_06,Surabaya East,Beauty,Parfum EDT 100ml,2,450000,900000,Gita
2026-01-01,BR_02,Jakarta South,Fashion,Jaket Denim,5,650000,3250000,Indah
2026-01-02,BR_05,Surabaya Central,Fashion,Dress Casual Wanita,4,450000,1800000,Eko
2026-01-02,BR_03,Jakarta West,Electronics,Laptop ASUS Vivobook,2,8500000,17000000,Budi
2026-01-02,BR_08,Yogyakarta,Home & Living,Rice Cooker Miyako,3,450000,1350000,Joko
2026-01-02,BR_04,Bandung Main,Electronics,Smartphone Samsung A54,3,4500000,13500000,Indah
2026-01-02,BR_08,Yogyakarta,Beauty,Hair Dryer Panasonic,4,350000,1400000,Eko
2026-01-02,BR_01,Jakarta Central,Electronics,Tablet iPad Air,3,9500000,28500000,Dewi
2026-01-02,BR_03,Jakarta West,Home & Living,Kipas Angin Standing,5,350000,1750000,Andi
2026-01-02,BR_03,Jakarta West,Electronics,Smartwatch Xiaomi,4,1200000,4800000,Budi
2026-01-02,BR_02,Jakarta South,Beauty,Foundation Maybelline,2,180000,360000,Citra
2026-01-02,BR_05,Surabaya Central,Fashion,Sepatu Sneakers,1,850000,850000,Eko
2026-01-02,BR_04,Bandung Main,Home & Living,Blender Philips,2,750000,1500000,Indah
2026-01-03,BR_06,Surabaya East,Fashion,Tas Ransel,3,550000,1650000,Fitri
2026-01-03,BR_04,Bandung Main,Fashion,Dress Casual Wanita,5,450000,2250000,Indah
2026-01-03,BR_10,Makassar,Fashion,Kemeja Formal Pria,2,350000,700000,Budi
2026-01-03,BR_03,Jakarta West,Home & Living,Kipas Angin Standing,5,350000,1750000,Andi
2026-01-03,BR_04,Bandung Main,Fashion,Kemeja Formal Pria,2,350000,700000,Indah
2026-01-03,BR_04,Bandung Main,Fashion,Sepatu Sneakers,4,850000,3400000,Dewi
2026-01-03,BR_08,Yogyakarta,Electronics,Smartphone Samsung A54,4,4500000,18000000,Joko
2026-01-03,BR_06,Surabaya East,Electronics,Smartwatch Xiaomi,4,1200000,4800000,Fitri
2026-01-03,BR_08,Yogyakarta,Home & Living,Vacuum Cleaner,2,1200000,2400000,Eko
2026-01-03,BR_01,Jakarta Central,Fashion,Sepatu Sneakers,3,850000,2550000,Andi
2026-01-03,BR_01,Jakarta Central,Electronics,Laptop ASUS Vivobook,2,8500000,17000000,Dewi
2026-01-03,BR_10,Makassar,Home & Living,Kipas Angin Standing,2,350000,700000,Indah
2026-01-03,BR_01,Jakarta Central,Fashion,Sepatu Sneakers,2,850000,1700000,Andi
2026-01-03,BR_03,Jakarta West,Home & Living,Kipas Angin Standing,1,350000,350000,Gita
2026-01-03,BR_01,Jakarta Central,Electronics,Smartwatch Xiaomi,2,1200000,2400000,Andi
2026-01-03,BR_03,Jakarta West,Home & Living,Blender Philips,3,750000,2250000,Andi
2026-01-03,BR_08,Yogyakarta,Beauty,Foundation Maybelline,5,180000,900000,Joko
2026-01-03,BR_02,Jakarta South,Beauty,Parfum EDT 100ml,3,450000,1350000,Indah
2026-01-04,BR_10,Makassar,Fashion,Sepatu Sneakers,1,850000,850000,Gita
2026-01-04,BR_06,Surabaya East,Fashion,Jaket Denim,4,650000,2600000,Fitri
2026-01-04,BR_08,Yogyakarta,Fashion,Sepatu Sneakers,5,850000,4250000,Fitri
2026-01-04,BR_03,Jakarta West,Fashion,Sepatu Sneakers,5,850000,4250000,Andi
2026-01-04,BR_10,Makassar,Home & Living,Kipas Angin Standing,4,350000,1400000,Fitri
2026-01-04,BR_05,Surabaya Central,Home & Living,Lampu LED Smart,2,250000,500000,Eko
2026-01-04,BR_08,Yogyakarta,Fashion,Dress Casual Wanita,4,450000,1800000,Eko
2026-01-04,BR_02,Jakarta South,Fashion,Kemeja Formal Pria,2,350000,700000,Citra
2026-01-04,BR_02,Jakarta South,Electronics,Smartphone Samsung A54,5,4500000,22500000,Eko
2026-01-04,BR_09,Medan,Electronics,Laptop ASUS Vivobook,3,8500000,25500000,Budi
2026-01-04,BR_09,Medan,Beauty,Hair Dryer Panasonic,1,350000,350000,Budi
2026-01-04,BR_02,Jakarta South,Beauty,Skincare Set Korea,4,550000,2200000,Indah
2026-01-04,BR_01,Jakarta Central,Fashion,Jaket Denim,2,650000,1300000,Eko
2026-01-04,BR_02,Jakarta South,Home & Living,Vacuum Cleaner,2,1200000,2400000,Indah
2026-01-04,BR_02,Jakarta South,Beauty,Skincare Set Korea,2,550000,1100000,Budi
2026-01-04,BR_03,Jakarta West,Beauty,Parfum EDT 100ml,3,450000,1350000,Joko
2026-01-04,BR_04,Bandung Main,Beauty,Lipstik Matte,2,150000,300000,Indah
2026-01-04,BR_06,Surabaya East,Home & Living,Rice Cooker Miyako,2,450000,900000,Gita
2026-01-04,BR_07,Semarang,Fashion,Tas Ransel,3,550000,1650000,Indah
2026-01-05,BR_04,Bandung Main,Electronics,Tablet iPad Air,2,9500000,19000000,Indah
2026-01-05,BR_05,Surabaya Central,Home & Living,Vacuum Cleaner,4,1200000,4800000,Hendra
2026-01-05,BR_05,Surabaya Central,Beauty,Hair Dryer Panasonic,5,350000,1750000,Andi
2026-01-05,BR_01,Jakarta Central,Home & Living,Kipas Angin Standing,1,350000,350000,Andi
